License Number,DBA,Firm Name,Address,City,State,Zip Code,Business Type,Map Point
217387,Minabea,,2823 MAIN ST,SANTA MONICA,CA,90405,Jewelry,"2823 MAIN ST
SANTA MONICA, CA 90405-4009
(33.9998, -118.481364)"
216385,The Bead Chest LLC,,3009 OCEAN PARK BLVD,SANTA MONICA,CA,90405,Jewelry,"3009 OCEAN PARK BLVD
SANTA MONICA, CA 90405-3004
(34.020152, -118.453694)"
156747,Seventh Muse,,1716 1/2 OCEAN PARK BLVD,SANTA MONICA,CA,90405,Jewelry / Greeting Cards,"1716 1/2 OCEAN PARK BLVD
SANTA MONICA, CA 90405-4902
(34.012761, -118.466321)"
157698,Rejuice,Rejuice Inc,3238 PICO BLVD,SANTA MONICA,CA,90405,Juice Drinks,"3238 PICO BLVD
SANTA MONICA, CA 90405-2114
(34.026761, -118.455497)"
165373,Pressed Juicery LLC,,2409 MAIN ST,SANTA MONICA,CA,90405,Juice Drinks,"2409 MAIN ST
SANTA MONICA, CA 90405
(34.003796, -118.485397)"
211900,Juice Crafters,Venture One Group Inc,2811 OCEAN PARK BLVD,SANTA MONICA,CA,90405,Juice Drinks,"2811 OCEAN PARK BLVD
SANTA MONICA, CA 90405-2905
(34.019139, -118.455434)"
166677,Life Food Mosaic,,306 PICO BLVD,SANTA MONICA,CA,90405,Juice Drinks,"306 PICO BLVD
SANTA MONICA, CA 90405-1108
(34.009041, -118.488118)"
134747,17th Street Thrifty Wash,,2521 17TH ST,SANTA MONICA,CA,90405,Laundry Self Service,"2521 17TH ST
SANTA MONICA, CA 90405-2634
(34.01304064100003, -118.46744857199997)"
161388,Caspian Designation LLC,,2626 LINCOLN BLVD,SANTA MONICA,CA,90405,Laundry Self Service,"2626 LINCOLN BLVD
SANTA MONICA, CA 90405-4620
(34.00646765300007, -118.47570823899997)"
158480,Bubble Beach Laundry,Sorrento Investment Group LLC,2633 MAIN ST,SANTA MONICA,CA,90405,Laundry Self Service,"2633 MAIN ST
SANTA MONICA, CA 90405-4001
(34.00177210500004, -118.48332827899998)"
152025,Clean People Inc,,2608 PICO BLVD,SANTA MONICA,CA,90405,Laundry Self Service,"2608 PICO BLVD
SANTA MONICA, CA 90405
(34.02322528800005, -118.46235559699994)"
527,Ocean Park Laundromat,,2100 OCEAN PARK BLVD,SANTA MONICA,CA,90405,Laundry Self Service,"2100 OCEAN PARK BLVD
SANTA MONICA, CA 90405-5014
(34.01441609300008, -118.46344565599998)"
159458,Sunset Plaza Liquor & Jr Market,Sunset Park Liquor Inc,2602 PICO BLVD,SANTA MONICA,CA,90405,Liquor Store,"2602 PICO BLVD
SANTA MONICA, CA 90405-1916
(34.023163, -118.462459)"
210400,Signature Wine & Spirits,,2717 OCEAN PARK BLVD,SANTA MONICA,CA,90405,Liquor Store,"2717 OCEAN PARK BLVD
SANTA MONICA, CA 90405-5205
(34.018601, -118.456355)"
136766,Wine Barrel Liquor,,2116 PICO BLVD,SANTA MONICA,CA,90405,Liquor Store,"2116 PICO BLVD
SANTA MONICA, CA 90405-1718
(34.020286, -118.467869)"
147025,Lucky Liquor,,2125 LINCOLN BLVD,SANTA MONICA,CA,90405,Liquor Store,"2125 LINCOLN BLVD
SANTA MONICA, CA 90405-1318
(34.01046, -118.480707)"
86841,Eds Liquor Store,Shemo Nana Inc,825 PICO BLVD,SANTA MONICA,CA,90405,Liquor Store,"825 PICO BLVD
SANTA MONICA, CA 90405
(34.012751, -118.482198)"
121071,Surf Liquor,,2522 MAIN ST,SANTA MONICA,CA,90405,Liquor Store,"2522 MAIN ST
SANTA MONICA, CA 90405
(34.002755, -118.484345)"
210632,Main St Market,,2916 MAIN ST,SANTA MONICA,CA,90405,Liquor Store,"2916 MAIN ST
SANTA MONICA, CA 90405-5316
(33.999147, -118.480711)"
122420,Star Liquor,,1929 MAIN ST,SANTA MONICA,CA,90405,Liquor Store,"1929 MAIN ST
SANTA MONICA, CA 90405
(34.00769008000003, -118.48945358999998)"
214762,Advanced Medical Reviews Inc,,2950 31ST ST #100,SANTA MONICA,CA,90405,Medical Diagnostics,"2950 31ST ST #100
SANTA MONICA, CA 90405-3098
(34.0188, -118.450961)"
212393,Taskus Inc,,3233 DONALD DOUGLAS LOOP S SUITE C,SANTA MONICA,CA,90405,Miscellaneous Services,"3233 DONALD DOUGLAS LOOP S SUITE C
SANTA MONICA, CA 90405-3213
(34.01675265800003, -118.44736508299997)"
164750,Lash Girl Studio Inc,,2507 MAIN ST,SANTA MONICA,CA,90405,Miscellaneous Services,"2507 MAIN ST
SANTA MONICA, CA 90405
(34.003082249000045, -118.48465801199995)"
156506,Beauty Bus Foundation,,2716 OCEAN PARK BLVD #1062,SANTA MONICA,CA,90405,Miscellaneous Services,"2716 OCEAN PARK BLVD #1062
SANTA MONICA, CA 90405-5207
(34.018475, -118.456358)"
143180,The UPS Store #2230,,2633 LINCOLN BLVD,SANTA MONICA,CA,90405,Miscellaneous Services,"2633 LINCOLN BLVD
SANTA MONICA, CA 90405-4619
(34.006256, -118.475421)"
127266,Dudley Fetzer,,1714 WELLESLEY DR,SANTA MONICA,CA,90405,Miscellaneous Services,"1714 WELLESLEY DR
SANTA MONICA, CA 90405-5922
(34.00910407400005, -118.46331775299996)"
121101,R C L Red Carpet Limousine Service Inc,,3200 AIRPORT AVE #8,SANTA MONICA,CA,90405,Miscellaneous Services,"3200 AIRPORT AVE #8
SANTA MONICA, CA 90405-6122
(34.014884, -118.448199)"
163951,ASP Services LLC,,147-149 BAY AND 1920 MAIN ST,SANTA MONICA,CA,90405,Miscellaneous Services,"147-149 BAY AND 1920 MAIN ST
SANTA MONICA, CA 90405
(34.00687374000006, -118.48941349899997)"
217678,Harris Fragrances LLC,,2665 30TH ST #206,SANTA MONICA,CA,90405,Miscellaneous Wholesale,"2665 30TH ST #206
SANTA MONICA, CA 90405-3063
(34.020231, -118.454158)"
164588,Leaf Cuisine LLC,,828 PICO BLVD,SANTA MONICA,CA,90405,Miscellaneous Wholesale,"828 PICO BLVD
SANTA MONICA, CA 90405-1350
(34.01281557400006, -118.48190636299995)"
157275,Video Tattoo,,185 PIER AVE #106,SANTA MONICA,CA,90405,Miscellaneous Wholesale,"185 PIER AVE #106
SANTA MONICA, CA 90405-5331
(33.998477, -118.48019)"
145427,Lynn's Nail Lounge,Seamile Corporation,2643 LINCOLN BLVD,SANTA MONICA,CA,90405,Nail Salon,"2643 LINCOLN BLVD
SANTA MONICA, CA 90405-4619
(34.00618, -118.475313)"
210268,Nancy's Nails Inc,,2917 PICO BLVD,SANTA MONICA,CA,90405,Nail Salon,"2917 PICO BLVD
SANTA MONICA, CA 90405-2001
(34.025062, -118.4591)"
163015,Lauras Nails,,3026-28 PICO BLVD,SANTA MONICA,CA,90405,Nail Salon,"3026-28 PICO BLVD
SANTA MONICA, CA 90405-2004
(34.025745, -118.457528)"
215558,Main Attraction Nails & Spa,Meridian Spa And Salon LLC,2654 MAIN ST #C,SANTA MONICA,CA,90405,Nail Salon,"2654 MAIN ST #C
SANTA MONICA, CA 90405
(34.00139876500003, -118.483029838)"
145785,Zumanity Nails & Spa,,2924 MAIN ST,SANTA MONICA,CA,90405,Nail Salon,"2924 MAIN ST
SANTA MONICA, CA 90405-5340
(33.99898012600005, -118.48059045699995)"
140362,Toe Heaven LLC,,2814 MAIN ST,SANTA MONICA,CA,90405,Nail Salon,"2814 MAIN ST
SANTA MONICA, CA 90405
(33.999808, -118.481371)"
158018,Classy Nails,,1924 LINCOLN BLVD,SANTA MONICA,CA,90405,Nail Salon,"1924 LINCOLN BLVD
SANTA MONICA, CA 90405-1315
(34.011784, -118.482345)"
139871,Deluxe Nail Bar And Spa,Trim Nail Bar & Spa Inc,2913 MAIN ST,SANTA MONICA,CA,90405,Nail Salon,"2913 MAIN ST
SANTA MONICA, CA 90405-5315
(33.999191, -118.480755)"
212925,The Pedicure Lounge Santa Monica,,2815 PICO BLVD,SANTA MONICA,CA,90405,Nail Salon,"2815 PICO BLVD
SANTA MONICA, CA 90405-1919
(34.024626, -118.459917)"
116952,Cute Nails,,2904 LINCOLN BLVD,SANTA MONICA,CA,90405,Nail Salon,"2904 LINCOLN BLVD
SANTA MONICA, CA 90405-5733
(34.004462, -118.473015)"
165642,Organic Nails & Spa Studio,,2413 MAIN ST,SANTA MONICA,CA,90405,"Nails, Facials, Waxing","2413 MAIN ST
SANTA MONICA, CA 90405-3515
(34.003982, -118.48559)"
211324,Karla Avila,Wax LLC,2502 MAIN ST,SANTA MONICA,CA,90405,"Nails, Facials, Waxing","2502 MAIN ST
SANTA MONICA, CA 90405-3518
(34.003222, -118.484817)"
145974,Zumdior Nails & Hair Spa,,2503 MAIN ST,SANTA MONICA,CA,90405,"Nails, Facials, Waxing","2503 MAIN ST
SANTA MONICA, CA 90405
(34.003119, -118.484713)"
86956,John Kishibay & Donna Eteson D M D,,2601 OCEAN PARK BLVD #304,SANTA MONICA,CA,90405,Orthodontist,"2601 OCEAN PARK BLVD #304
SANTA MONICA, CA 90405-5210
(34.017695487000026, -118.45797346999996)"
149026,Movement Center L A LLC,,145 BAY ST,SANTA MONICA,CA,90405,Performance Art Studio,"145 BAY ST
SANTA MONICA, CA 90405-1024
(34.007003464000036, -118.48924754999996)"
166504,Rover,PVM Inc,2116 MAIN ST #B,SANTA MONICA,CA,90405,Pet Grooming / Care,"2116 MAIN ST #B
SANTA MONICA, CA 90405-2216
(34.00602, -118.487754)"
152180,Animal Kingdom of Santa Monica,,300 PICO BLVD,SANTA MONICA,CA,90405,Pet Grooming / Care,"300 PICO BLVD
SANTA MONICA, CA 90405-1108
(34.009040610000056, -118.48808310899994)"
151239,Animal Kingdom,,300 PICO BLVD,SANTA MONICA,CA,90405,Pet Store,"300 PICO BLVD
SANTA MONICA, CA 90405-1108
(34.009040610000056, -118.48808310899994)"
121992,Bark Williams,,2901 OCEAN PARK BLVD 118,SANTA MONICA,CA,90405,Pet Supplies,"2901 OCEAN PARK BLVD 118
SANTA MONICA, CA 90405-2919
(34.01981, -118.454281)"
215785,"Protein For Pets, LLC",,2621 LINCOLN BLVD,SANTA MONICA,CA,90405,Pet Supplies,"2621 LINCOLN BLVD
SANTA MONICA, CA 90405-4619
(34.006492997000066, -118.47564458299996)"
30824,Ocean Park Pharmacy,Nesor Inc,2731 OCEAN PARK BLVD,SANTA MONICA,CA,90405,Pharmacy,"2731 OCEAN PARK BLVD
SANTA MONICA, CA 90405-5205
(34.018866, -118.455891)"
121591,Mc Carthy Drugs,,2601 LINCOLN BLVD,SANTA MONICA,CA,90405,Pharmacy,"2601 LINCOLN BLVD
SANTA MONICA, CA 90405-4619
(34.006144, -118.475263)"
210147,Core Response,,2901 OCEAN PARK BLVD #212,SANTA MONICA,CA,90405,Physical Training or Fitness,"2901 OCEAN PARK BLVD #212
SANTA MONICA, CA 90405-2982
(34.019625559000076, -118.45466411599995)"
218299,Manduu U S A Inc,,2721 MAIN ST,SANTA MONICA,CA,90405,Physical Training or Fitness,"2721 MAIN ST
SANTA MONICA, CA 90405-4007
(34.000614, -118.482178)"
152434,Melissa Ruby,,216 PICO BLVD #9,SANTA MONICA,CA,90405,Physical Training or Fitness,"216 PICO BLVD #9
SANTA MONICA, CA 90405-1078
(34.00829632400007, -118.48915306299995)"
164589,The Garage,,2621 PICO BLVD #F,SANTA MONICA,CA,90405,Physical Training or Fitness,"2621 PICO BLVD #F
SANTA MONICA, CA 90405-1924
(34.02333718500006, -118.46226429599994)"
218945,D C X Fitness,D C X Fitness LLC,1727 OCEAN PARK BLVD,SANTA MONICA,CA,90405,Physical Training or Fitness,"1727 OCEAN PARK BLVD
SANTA MONICA, CA 90405-4901
(34.012916, -118.466063)"
165482,Crossfit Santa Monica,First Phase Health And Fitness LLC,2433 MAIN ST,SANTA MONICA,CA,90405,Physical Training or Fitness,"2433 MAIN ST
SANTA MONICA, CA 90405
(34.00360896600006, -118.48518559299998)"
72932,Shutters On The Beach,By The Blue Sea L L C,1 PICO BLVD,SANTA MONICA,CA,90405,Physical Training or Fitness,"1 PICO BLVD
SANTA MONICA, CA 90405
(34.00685482000006, -118.49134585599995)"
75220,Fit By Fabian,,216 PICO BLVD #17,SANTA MONICA,CA,90405,Physical Training or Fitness,"216 PICO BLVD #17
SANTA MONICA, CA 90405
(34.008319, -118.489141)"
212846,Sweat City Fitness,Los Angeles Performance Science LLC,3435 OCEAN PARK BLVD #206,SANTA MONICA,CA,90405,Physical Training or Fitness,"3435 OCEAN PARK BLVD #206
SANTA MONICA, CA 90405-3314
(34.022814, -118.449211)"
99790,Studio Seishin,,3231 OCEAN PARK BLVD STE 105,SANTA MONICA,CA,90405,Physical Training or Fitness,"3231 OCEAN PARK BLVD STE 105
SANTA MONICA, CA 90405-3221
(34.02135225500007, -118.45168560399998)"
161904,Circuit Works Santa Monica LLC,,2005 MAIN ST,SANTA MONICA,CA,90405,Physical Training or Fitness,"2005 MAIN ST
SANTA MONICA, CA 90405
(34.007103753000024, -118.48885949399994)"
35041,Eric Dolgin D O,,2128 PICO BLVD,SANTA MONICA,CA,90405,Physician,"2128 PICO BLVD
SANTA MONICA, CA 90405-1718
(34.020398, -118.467658)"
152575,Great Care Medical Group,Benjamin Behroozan MD Inc,2221 LINCOLN BLVD #200,SANTA MONICA,CA,90405,Physician,"2221 LINCOLN BLVD #200
SANTA MONICA, CA 90405-1320
(34.009863428000074, -118.47990139299998)"
69303,Sheldon H Kardener Md Inc,,3101 OCEAN PARK BLVD #100,SANTA MONICA,CA,90405,Physician,"3101 OCEAN PARK BLVD #100
SANTA MONICA, CA 90405-3022
(34.020714, -118.452728)"
78223,Jeanne Axler M D,,3205 OCEAN PARK BLVD #250,SANTA MONICA,CA,90405,Physician,"3205 OCEAN PARK BLVD #250
SANTA MONICA, CA 90405-3224
(34.021236, -118.451828)"
214616,Robin A Bernhoft Md P C,,2128 PICO BLVD,SANTA MONICA,CA,90405,Physician,"2128 PICO BLVD
SANTA MONICA, CA 90405-1718
(34.020398, -118.467658)"
3666,Vitality And Longevity Medical Center Inc,,2221 LINCOLN BLVD #200,SANTA MONICA,CA,90405,Physician,"2221 LINCOLN BLVD #200
SANTA MONICA, CA 90405-1320
(34.009863428000074, -118.47990139299998)"
101607,Naomi Wolman M D,,3301 OCEAN PARK BLVD #203,SANTA MONICA,CA,90405,Physician,"3301 OCEAN PARK BLVD #203
SANTA MONICA, CA 90405-3227
(34.02188518400004, -118.45076364199997)"
122904,Tudor Marinescu MD,,2128 PICO BLVD,SANTA MONICA,CA,90405,Physician,"2128 PICO BLVD
SANTA MONICA, CA 90405-1718
(34.020398, -118.467658)"
137812,Pier Laser,,3010 LINCOLN BLVD,SANTA MONICA,CA,90405,Physician,"3010 LINCOLN BLVD
SANTA MONICA, CA 90405-5735
(34.00388887300005, -118.47224945499994)"
111929,Institute For Nerve Medicine,,2716 OCEAN PARK BLVD #3082,SANTA MONICA,CA,90405,Physician,"2716 OCEAN PARK BLVD #3082
SANTA MONICA, CA 90405-5207
(34.01841566300004, -118.45640521399997)"
74132,Richard S Sandor,,2665 30TH ST #216,SANTA MONICA,CA,90405,Psychologist,"2665 30TH ST #216
SANTA MONICA, CA 90405-3063
(34.020260466000025, -118.45419628999997)"
31840,Lund & Strachan Inc A Psychological Corp,,2510 MAIN ST #201,SANTA MONICA,CA,90405,Psychologist,"2510 MAIN ST #201
SANTA MONICA, CA 90405-3581
(34.003175, -118.484769)"
84355,Quin L Crosbie Ph D,,3231 OCEAN PARK BLVD #112,SANTA MONICA,CA,90405,Psychologist,"3231 OCEAN PARK BLVD #112
SANTA MONICA, CA 90405-3221
(34.021294, -118.451728)"
166199,Beth Levy Ph D,,3435 OCEAN PARK BLVD #211,SANTA MONICA,CA,90405,Psychologist,"3435 OCEAN PARK BLVD #211
SANTA MONICA, CA 90405-3301
(34.02281734300004, -118.44922239099998)"
159746,Traci L Wallace Ph D,,3101 OCEAN PARK BLVD #311,SANTA MONICA,CA,90405,Psychologist,"3101 OCEAN PARK BLVD #311
SANTA MONICA, CA 90405-3022
(34.020714, -118.452728)"
165722,Ted Hutman Ph D,,3101 OCEAN PARK BLVD #200,SANTA MONICA,CA,90405,Psychologist,"3101 OCEAN PARK BLVD #200
SANTA MONICA, CA 90405-3022
(34.020714, -118.452728)"
135666,The Primal Center,,209 ASHLAND AVE,SANTA MONICA,CA,90405,Psychologist,"209 ASHLAND AVE
SANTA MONICA, CA 90405-5415
(33.999683, -118.480906)"
141980,Assessment & Psychological Conslt Center,,2716 OCEAN PARK BLVD #1010,SANTA MONICA,CA,90405,Psychologist,"2716 OCEAN PARK BLVD #1010
SANTA MONICA, CA 90405-5207
(34.01841566300004, -118.45640521399997)"
135706,Susan Reichmann,,3331 OCEAN PARK BLVD #103,SANTA MONICA,CA,90405,Psychotherapy,"3331 OCEAN PARK BLVD #103
SANTA MONICA, CA 90405-3212
(34.022202, -118.450164)"
73502,Donald L Mayhew Ph D,,3301 OCEAN PARK BLVD #206,SANTA MONICA,CA,90405,Psychotherapy,"3301 OCEAN PARK BLVD #206
SANTA MONICA, CA 90405-3227
(34.021815, -118.450829)"
124110,Nan Radulovic,,2128 PICO BLVD,SANTA MONICA,CA,90405,Psychotherapy,"2128 PICO BLVD
SANTA MONICA, CA 90405-1718
(34.020398, -118.467658)"
87277,Samoan Barish Ph D,,129 FRASER AVE,SANTA MONICA,CA,90405,Psychotherapy,"129 FRASER AVE
SANTA MONICA, CA 90405-3502
(34.001758, -118.48594)"
138209,Heidi Bacani And Associates,,185 PIER AVE #104,SANTA MONICA,CA,90405,Psychotherapy,"185 PIER AVE #104
SANTA MONICA, CA 90405-5331
(33.998307, -118.480449)"
217879,"Sharon Rogers, LMFT",,3231 OCEAN PARK BLVD SUITE 218,SANTA MONICA,CA,90405,Psychotherapy,"3231 OCEAN PARK BLVD SUITE 218
SANTA MONICA, CA 90405-3221
(34.021294, -118.451728)"
162995,"Lori Steinberg Psy D, L M F T",,2510 MAIN ST #201,SANTA MONICA,CA,90405,Psychotherapy,"2510 MAIN ST #201
SANTA MONICA, CA 90405-3581
(34.003175, -118.484769)"
113256,Sally D Yeatman Lcsw,,2510 MAIN ST #201,SANTA MONICA,CA,90405,Psychotherapy,"2510 MAIN ST #201
SANTA MONICA, CA 90405-3581
(34.003175, -118.484769)"
119988,Crystal Nash Marriage Family Therapist,,2656 29TH ST #208,SANTA MONICA,CA,90405,Psychotherapy,"2656 29TH ST #208
SANTA MONICA, CA 90405-2902
(34.019863, -118.455283)"
166007,Orly F Bouskila,,3006 2ND ST,SANTA MONICA,CA,90405,Psychotherapy,"3006 2ND ST
SANTA MONICA, CA 90405-5404
(33.998982, -118.47941)"
155565,Cathy Goldfarb Psy D LCSW,,3231 OCEAN PARK BLVD #204,SANTA MONICA,CA,90405,Psychotherapy,"3231 OCEAN PARK BLVD #204
SANTA MONICA, CA 90405-3221
(34.021294, -118.451728)"
19720,Angelo & Garnets Consulting,,3331 OCEAN PARK BLVD #201,SANTA MONICA,CA,90405,Psychotherapy,"3331 OCEAN PARK BLVD #201
SANTA MONICA, CA 90405-3216
(34.022202, -118.450164)"
133258,Ned Rodriguez Ph D,,2665 30TH ST #107,SANTA MONICA,CA,90405,Psychotherapy,"2665 30TH ST #107
SANTA MONICA, CA 90405
(34.020260466000025, -118.45419628999997)"
81382,Debra S Grant,,3301 OCEAN PARK BLVD #203,SANTA MONICA,CA,90405,Psychotherapy,"3301 OCEAN PARK BLVD #203
SANTA MONICA, CA 90405-3227
(34.021815, -118.450829)"
162898,Dale Hernsdorf LMFT,,3231 OCEAN PARK BLVD #203,SANTA MONICA,CA,90405,Psychotherapy,"3231 OCEAN PARK BLVD #203
SANTA MONICA, CA 90405-3221
(34.021294, -118.451728)"
107187,"Lisa Frankel, Ph D, MFCC",,3331 OCEAN PARK BLVD #201,SANTA MONICA,CA,90405,Psychotherapy,"3331 OCEAN PARK BLVD #201
SANTA MONICA, CA 90405-3216
(34.022202, -118.450164)"
158259,Janeen Locker Ph D A Psychology Corp,,3101 OCEAN PARK BLVD #304,SANTA MONICA,CA,90405,Psychotherapy,"3101 OCEAN PARK BLVD #304
SANTA MONICA, CA 90405-3022
(34.020755948000044, -118.45271330299994)"
216987,A New Journey Eating Disorder Center,EDE CA At Santa Monica LP,2716 OCEAN PARK BLVD 3020,SANTA MONICA,CA,90405,Psychotherapy,"2716 OCEAN PARK BLVD 3020
SANTA MONICA, CA 90405-5225
(34.018475, -118.456358)"
218310,MAGGIE SENNISH MFT,,3101 OCEAN PARK BLVD #200,SANTA MONICA,CA,90405,Psychotherapy,"3101 OCEAN PARK BLVD #200
SANTA MONICA, CA 90405-3022
(34.020714, -118.452728)"
165455,Robin Ward MSW,,3101 OCEAN PARK BLVD #311,SANTA MONICA,CA,90405,Psychotherapy,"3101 OCEAN PARK BLVD #311
SANTA MONICA, CA 90405-3022
(34.020714, -118.452728)"
157502,Cori Ann Newlander MA MFT,,3231 OCEAN PARK BLVD #218,SANTA MONICA,CA,90405,Psychotherapy,"3231 OCEAN PARK BLVD #218
SANTA MONICA, CA 90405-3221
(34.021294, -118.451728)"
218166,Drama Therapy Institute Of Los Angeles,Creative Therapies Center LLC,3331 OCEAN PARK BLVD #102,SANTA MONICA,CA,90405,Psychotherapy,"3331 OCEAN PARK BLVD #102
SANTA MONICA, CA 90405-3216
(34.022202, -118.450164)"
160209,Josie Breger LCSW,,2525 OCEAN PARK BLVD #100,SANTA MONICA,CA,90405,Psychotherapy,"2525 OCEAN PARK BLVD #100
SANTA MONICA, CA 90405-5284
(34.017403, -118.458312)"
153148,Jennifer Frank Ollestad,,185 PIER AVE #104,SANTA MONICA,CA,90405,Psychotherapy,"185 PIER AVE #104
SANTA MONICA, CA 90405-5331
(33.99845498500002, -118.48027638599996)"
160342,Anmarie Hegarty MFT,,3331 OCEAN PARK BLVD #103,SANTA MONICA,CA,90405,Psychotherapy,"3331 OCEAN PARK BLVD #103
SANTA MONICA, CA 90405-3212
(34.02223547700004, -118.45016330299995)"
57490,Joanne Altschuler,,3231 OCEAN PARK BLVD #103,SANTA MONICA,CA,90405,Psychotherapy,"3231 OCEAN PARK BLVD #103
SANTA MONICA, CA 90405-3221
(34.021294, -118.451728)"
144984,Joel McLafferty MFT,,3101 OCEAN PARK BLVD #200,SANTA MONICA,CA,90405,Psychotherapy,"3101 OCEAN PARK BLVD #200
SANTA MONICA, CA 90405-3022
(34.020755809000036, -118.45271341399996)"
215326,"Alison B Hatter, LMFT",,3231 OCEAN PARK BLVD 205,SANTA MONICA,CA,90405,Psychotherapy,"3231 OCEAN PARK BLVD 205
SANTA MONICA, CA 90405-3232
(34.021294, -118.451728)"
215477,Peter Stuart MFT Inc,,3101 OCEAN PARK BLVD #301,SANTA MONICA,CA,90405,Psychotherapy,"3101 OCEAN PARK BLVD #301
SANTA MONICA, CA 90405-3022
(34.020714, -118.452728)"
80227,Mindy Fox Sachs,,2665 30TH ST #217,SANTA MONICA,CA,90405,Psychotherapy,"2665 30TH ST #217
SANTA MONICA, CA 90405-3063
(34.020231, -118.454158)"
211609,CYNTHIA CROSBY LMFT,,3331 OCEAN PARK BLVD #103,SANTA MONICA,CA,90405,Psychotherapy,"3331 OCEAN PARK BLVD #103
SANTA MONICA, CA 90405-3212
(34.022202, -118.450164)"
89279,Marsha Straubing,,2665 30TH ST #106,SANTA MONICA,CA,90405,Psychotherapy,"2665 30TH ST #106
SANTA MONICA, CA 90405-3063
(34.020260466000025, -118.45419628999997)"
63339,Spitfire Grill,,3300 AIRPORT AVE,SANTA MONICA,CA,90405,Restaurant,"3300 AIRPORT AVE
SANTA MONICA, CA 90405-6130
(34.015879160000054, -118.44625408299999)"
4902,Taco Bell 90,Pacific Coast Taco,2207 LINCOLN BLVD,SANTA MONICA,CA,90405,Restaurant,"2207 LINCOLN BLVD
SANTA MONICA, CA 90405-1320
(34.010066, -118.480214)"
61873,The Cutting Board,,3330 OCEAN PARK BLVD #107,SANTA MONICA,CA,90405,Restaurant,"3330 OCEAN PARK BLVD #107
SANTA MONICA, CA 90405-3240
(34.021734611000056, -118.45071989899998)"
38854,Burger King 918,,1919 PICO BLVD,SANTA MONICA,CA,90405,Restaurant,"1919 PICO BLVD
SANTA MONICA, CA 90405-1627
(34.01923637600004, -118.46998112299997)"
219168,Knuckle & Claw,Chloe's Lobster Booth LLC,2715 MAIN ST,SANTA MONICA,CA,90405,Restaurant,"2715 MAIN ST
SANTA MONICA, CA 90405-4007
(34.000664, -118.482229)"
213111,Rize,Kreatethai Inc,2906 LINCOLN BLVD,SANTA MONICA,CA,90405,Restaurant,"2906 LINCOLN BLVD
SANTA MONICA, CA 90405-5733
(34.004569, -118.473156)"
156300,Z Garden,Anca Inc,2350 PICO BLVD,SANTA MONICA,CA,90405,Restaurant,"2350 PICO BLVD
SANTA MONICA, CA 90405-1755
(34.02199580300004, -118.46468666299995)"
164444,The Brixton,The Brixton Restaurant LLC,2827 PICO BLVD,SANTA MONICA,CA,90405,Restaurant,"2827 PICO BLVD
SANTA MONICA, CA 90405
(34.02443778000003, -118.46023244999998)"
12881,Yoshinoya Beef Bowl,Yoshinoya West Inc,2360 PICO BLVD,SANTA MONICA,CA,90405,Restaurant,"2360 PICO BLVD
SANTA MONICA, CA 90405-1755
(34.021448, -118.46579)"
217013,Shaka Shack Burgers,Robarb Enterprises LLC,1701 OCEAN PARK BLVD,SANTA MONICA,CA,90405,Restaurant,"1701 OCEAN PARK BLVD
SANTA MONICA, CA 90405-4901
(34.012457, -118.46686)"
5641,El Indio,,2526 PICO BLVD,SANTA MONICA,CA,90405,Restaurant,"2526 PICO BLVD
SANTA MONICA, CA 90405-1829
(34.023006, -118.462754)"
133038,Subway 2233,Dollard Development Inc,1801 PICO BLVD,SANTA MONICA,CA,90405,Restaurant,"1801 PICO BLVD
SANTA MONICA, CA 90405
(34.018526, -118.471294)"
154480,Oceanside Cafe,,234 PICO BLVD,SANTA MONICA,CA,90405,Restaurant,"234 PICO BLVD
SANTA MONICA, CA 90405
(34.008622, -118.488707)"
216655,Rapha Racing LLC,,2407 MAIN ST,SANTA MONICA,CA,90405,Restaurant,"2407 MAIN ST
SANTA MONICA, CA 90405-3515
(34.003898, -118.4855)"
74097,Mc Donalds Restaurants Of Ca #5635,,2902 PICO BLVD,SANTA MONICA,CA,90405,Restaurant,"2902 PICO BLVD
SANTA MONICA, CA 90405
(34.024872, -118.459247)"
160640,Tsukiji Sushi Sen,Gooder The Better Inc,2915 MAIN ST,SANTA MONICA,CA,90405,Restaurant,"2915 MAIN ST
SANTA MONICA, CA 90405
(33.999152, -118.480716)"
216433,Cutter'z LLC,,707 PICO BLVD,SANTA MONICA,CA,90405,Restaurant,"707 PICO BLVD
SANTA MONICA, CA 90405-1226
(34.011736, -118.484103)"
41330,Fast Taco,,2901 OCEAN PARK BLVD #115,SANTA MONICA,CA,90405,Restaurant,"2901 OCEAN PARK BLVD #115
SANTA MONICA, CA 90405-2919
(34.01981, -118.454281)"
